date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_test,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA
2020-03-17T00:00:00Z,1116,68,0.0609319,0,0,0,17,2,0.117647059,,,,6,0,0,,,,11,3,0.272727273,,,,5,0,0,,,,4,0,0,,,,5,0,0,,,,,,,,,,685,37,0.054014599,,,,12,0,0,,,,75,13,0.173333333,,,,162,7,0.043209877,,,,70,6,0.085714286,,,,6,0,0,,,,51,0,0,,,,7,0,0,,,
2020-03-16T00:00:00Z,865,41,0.047398844,0,0,0,5,0,0,,,,5,0,0,,,,13,4,0.307692308,,,,3,0,0,,,,4,0,0,,,,8,0,0,,,,,,,,,,567,27,0.047619048,,,,24,1,0.041666667,,,,15,0,0,,,,129,6,0.046511628,,,,40,2,0.05,,,,1,0,0,,,,47,1,0.021276596,,,,4,0,0,,,
2020-03-15T00:00:00Z,240,13,0.054166667,0,0,0,1,0,0,,,,2,0,0,,,,9,1,0.111111111,,,,5,0,0,,,,,,,,,,,,,,,,1,0,0,,,,163,9,0.055214724,,,,17,0,0,,,,2,0,0,,,,22,2,0.090909091,,,,14,1,0.071428571,,,,,,,,,,4,0,0,,,,,,,,,
2020-03-14T00:00:00Z,204,12,0.058823529,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,,,,,,,,140,5,0.035714286,,,,10,0,0,,,,4,3,0.75,,,,27,4,0.148148148,,,,14,0,0,,,,,,,,,,4,0,0,,,,,,,,,
2020-03-13T00:00:00Z,380,6,0.015789474,0,0,0,5,0,0,,,,3,0,0,,,,9,0,0,,,,2,0,0,,,,2,0,0,,,,2,0,0,,,,,,,,,,229,3,0.013100437,,,,12,0,0,,,,7,0,0,,,,73,1,0.01369863,,,,26,2,0.076923077,,,,1,0,0,,,,5,0,0,,,,4,0,0,,,
2020-03-12T00:00:00Z,271,6,0.022140221,0,0,0,4,0,0,,,,3,0,0,,,,7,0,0,,,,1,0,0,,,,3,0,0,,,,3,0,0,,,,,,,,,,144,5,0.034722222,,,,8,0,0,,,,4,0,0,,,,54,0,0,,,,31,1,0.032258065,,,,2,0,0,,,,6,0,0,,,,1,0,0,,,
2020-03-11T00:00:00Z,87,2,0.022988506,0,0,0,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,43,1,0.023255814,,,,1,0,0,,,,4,0,0,,,,29,1,0.034482759,,,,4,0,0,,,,,,,,,,1,0,0,,,,2,0,0,,,
2020-03-10T00:00:00Z,39,0,0,0,0,0,2,0,0,,,,1,0,0,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,23,0,0,,,,,,,,,,4,0,0,,,,6,0,0,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-09T00:00:00Z,38,1,0.026315789,0,0,0,,,,,,,1,0,0,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,0,,,,,,,,,,,,,,,,3,0,0,,,,5,1,0.2,,,,,,,,,,4,0,0,,,,,,,,,
2020-03-08T00:00:00Z,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07T00:00:00Z,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06T00:00:00Z,13,1,0.076923077,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,,,,,,,,,,,,,,,,1,0,0,,,,2,1,0.5,,,,,,,,,,,,,,,,,,,,,
2020-03-05T00:00:00Z,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-04T00:00:00Z,9,1,0.111111111,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,,,,,,,2,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-03T00:00:00Z,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02T00:00:00Z,3,2,0.666666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,0,0,,,
2020-03-01T00:00:00Z,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,1,0,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,
2020-02-28T00:00:00Z,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27T00:00:00Z,4,2,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0.666666667,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26T00:00:00Z,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25T00:00:00Z,5,1,0.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24T00:00:00Z,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-23T00:00:00Z,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-16T00:00:00Z,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-08T00:00:00Z,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
